STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       3289;1986121314;    1;   -0.8;  74.0;eor
       3289;1986121321;    1;    0.2;  84.0;eor
       3289;1986121407;    1;    2.4;  90.0;eor
       3289;1986121414;    1;    4.8;  78.0;eor
       3289;1986121421;    1;   -2.4;  96.0;eor
       3289;1986121507;    1;   -0.8;  96.0;eor
       3289;1986121514;    1;    2.4;  85.0;eor
       3289;1986121521;    1;    1.8;  83.0;eor
       3289;1986121607;    1;    2.8;  84.0;eor
       3289;1986121614;    1;    3.6;  64.0;eor
       3289;1986121621;    1;    0.8;  93.0;eor
       3289;1986121707;    1;    0.6;  86.0;eor
       3289;1986121714;    1;    3.0;  78.0;eor
       3289;1986121721;    1;    3.2;  81.0;eor
       3289;1986121807;    1;    3.2;  84.0;eor
       3289;1986121814;    1;    5.4;  86.0;eor
       3289;1986121821;    1;    5.8;  89.0;eor
       3289;1986121907;    1;    3.6;  68.0;eor
       3289;1986121914;    1;    2.8;  63.0;eor
       3289;1986121921;    1;    2.1;  77.0;eor
       3289;1986122007;    1;    0.2;  75.0;eor
       3289;1986122014;    1;    0.4;  95.0;eor
       3289;1986122021;    1;    0.3;  86.0;eor
       3289;1986122107;    1;    0.4;  97.0;eor
       3289;1986122114;    1;    0.3;  98.0;eor
       3289;1986122121;    1;   -4.8;  95.0;eor
       3289;1986122207;    1;   -6.1;  87.0;eor
       3289;1986122214;    1;   -5.4;  86.0;eor
       3289;1986122221;    1;   -5.0;  91.0;eor
       3289;1986122307;    1;   -6.0;  90.0;eor
       3289;1986122314;    1;   -5.2;  91.0;eor
       3289;1986122321;    1;   -5.2;  91.0;eor
       3289;1986122407;    1;   -4.2;  92.0;eor
       3289;1986122414;    1;   -3.8;  92.0;eor
       3289;1986122421;    1;   -5.2;  91.0;eor
       3289;1986122507;    1;   -7.0;  89.0;eor
       3289;1986122514;    1;   -5.0;  78.0;eor
       3289;1986122521;    1;   -5.6;  84.0;eor
       3289;1986122607;    1;   -4.4;  92.0;eor
       3289;1986122614;    1;   -1.8;  91.0;eor
       3289;1986122621;    1;   -0.8;  94.0;eor
       3289;1986122707;    1;    0.2;  93.0;eor
       3289;1986122714;    1;    0.2;  96.0;eor
       3289;1986122721;    1;   -0.6;  89.0;eor
       3289;1986122807;    1;    0.8;  96.0;eor
       3289;1986122814;    1;    2.0;  90.0;eor
       3289;1986122821;    1;    2.2;  87.0;eor
       3289;1986122907;    1;    5.6;  89.0;eor
       3289;1986122914;    1;    7.4;  74.0;eor
       3289;1986122921;    1;    7.6;  79.0;eor
       3289;1986123007;    1;    1.3;  98.0;eor
       3289;1986123014;    1;    1.4;  97.0;eor
       3289;1986123021;    1;    6.0;  83.0;eor
       3289;1986123107;    1;    6.8;  79.0;eor
       3289;1986123114;    1;    6.5;  82.0;eor
       3289;1986123121;    1;    5.4;  83.0;eor
       3289;1987010107;    1;    5.6;  78.0;eor
       3289;1987010114;    1;    5.8;  83.0;eor
       3289;1987010121;    1;    4.5;  91.0;eor
       3289;1987010207;    1;    4.4;  80.0;eor
       3289;1987010214;    1;    4.8;  83.0;eor
       3289;1987010221;    1;   -7.0;  93.0;eor
       3289;1987010307;    1;  -12.2;  89.0;eor
       3289;1987010314;    1;   -8.2;  72.0;eor
       3289;1987010321;    1;   -5.6;  90.0;eor
       3289;1987010407;    1;  -10.6;  90.0;eor
       3289;1987010414;    1;   -2.6;  75.0;eor
       3289;1987010421;    1;   -0.8;  89.0;eor
       3289;1987010507;    1;    1.2;  83.0;eor
       3289;1987010514;    1;    2.2;  84.0;eor
       3289;1987010521;    1;    1.8;  83.0;eor
       3289;1987010607;    1;    0.8;  93.0;eor
       3289;1987010614;    1;    0.4;  97.0;eor
       3289;1987010621;    1;   -3.8;  92.0;eor
       3289;1987010707;    1;   -6.4;  89.0;eor
       3289;1987010714;    1;   -6.6;  80.0;eor
       3289;1987010721;    1;  -10.0;  85.0;eor
       3289;1987010807;    1;   -8.4;  87.0;eor
       3289;1987010814;    1;   -7.4;  78.0;eor
       3289;1987010821;    1;   -3.6;  92.0;eor
       3289;1987010907;    1;   -2.5;  90.0;eor
       3289;1987010914;    1;   -3.4;  91.0;eor
       3289;1987010921;    1;   -8.6;  89.0;eor
       3289;1987011007;    1;  -10.6;  84.0;eor
       3289;1987011014;    1;   -9.2;  86.0;eor
       3289;1987011021;    1;  -19.6;  77.0;eor
       3289;1987011107;    1;  -22.8;  67.0;eor
       3289;1987011114;    1;  -15.6;  82.0;eor
       3289;1987011121;    1;  -19.0;  73.0;eor
       3289;1987011207;    1;  -18.8;  73.0;eor
       3289;1987011214;    1;  -15.0;  79.0;eor
       3289;1987011221;    1;  -11.6;  83.0;eor
       3289;1987011307;    1;  -18.6;  93.0;eor
       3289;1987011314;    1;  -19.0;  83.0;eor
       3289;1987011321;    1;  -25.6;  69.0;eor
       3289;1987011407;    1;  -27.1;  86.0;eor
       3289;1987011414;    1;  -20.6;  82.0;eor
       3289;1987011421;    1;  -19.2;  83.0;eor
       3289;1987011507;    1;  -17.6;  80.0;eor
       3289;1987011514;    1;  -15.0;  79.0;eor
       3289;1987011521;    1;  -13.6;  77.0;eor
       3289;1987011607;    1;  -13.8;  87.0;eor
       3289;1987011614;    1;  -12.4;  89.0;eor
       3289;1987011621;    1;  -12.0;  89.0;eor
       3289;1987011707;    1;  -11.4;  89.0;eor
       3289;1987011714;    1;  -10.0;  91.0;eor
       3289;1987011721;    1;  -10.2;  85.0;eor
       3289;1987011807;    1;  -13.4;  88.0;eor
       3289;1987011814;    1;  -11.2;  90.0;eor
       3289;1987011821;    1;   -9.6;  86.0;eor
       3289;1987011907;    1;  -10.2;  96.0;eor
       3289;1987011914;    1;   -8.0;  95.0;eor
       3289;1987011921;    1;   -9.8;  91.0;eor
       3289;1987012007;    1;   -8.4;  92.0;eor
       3289;1987012014;    1;   -8.2;  92.0;eor
       3289;1987012021;    1;   -8.2;  92.0;eor
       3289;1987012107;    1;  -12.0;  86.0;eor
       3289;1987012114;    1;   -6.4;  80.0;eor
       3289;1987012121;    1;  -10.0;  85.0;eor
       3289;1987012207;    1;   -6.0;  97.0;eor
       3289;1987012214;    1;   -2.0;  96.0;eor
       3289;1987012221;    1;   -1.0;  95.0;eor
       3289;1987012307;    1;    0.0;  96.0;eor
       3289;1987012314;    1;    1.2; 100.0;eor
       3289;1987012321;    1;    1.4;  98.0;eor
       3289;1987012407;    1;    0.4;  97.0;eor
       3289;1987012414;    1;    0.0; 100.0;eor
       3289;1987012421;    1;   -0.4; 100.0;eor
       3289;1987012507;    1;   -1.6;  96.0;eor
       3289;1987012514;    1;    1.4;  78.0;eor
       3289;1987012521;    1;    1.2;  86.0;eor
       3289;1987012607;    1;    0.4;  97.0;eor
       3289;1987012614;    1;   -1.0;  98.0;eor
       3289;1987012621;    1;   -8.4;  92.0;eor
       3289;1987012707;    1;   -6.6;  94.0;eor
       3289;1987012714;    1;   -0.6;  75.0;eor
       3289;1987012721;    1;  -11.6;  89.0;eor
       3289;1987012807;    1;   -3.4;  93.0;eor
       3289;1987012814;    1;   -0.8;  85.0;eor
       3289;1987012821;    1;   -4.4;  92.0;eor
       3289;1987012907;    1;   -5.8;  90.0;eor
       3289;1987012914;    1;   -5.8;  79.0;eor
       3289;1987012921;    1;  -15.6;  86.0;eor
       3289;1987013007;    1;  -22.2;  93.0;eor
       3289;1987013014;    1;  -17.4;  58.0;eor
       3289;1987013021;    1;  -18.6;  79.0;eor
       3289;1987013107;    1;  -14.2;  80.0;eor
       3289;1987013114;    1;   -4.6;  58.0;eor
       3289;1987013121;    1;  -15.2;  86.0;eor
       3289;1987020107;    1;  -18.1;  88.0;eor
       3289;1987020114;    1;   -1.7;  53.0;eor
       3289;1987020121;    1;  -10.5;  76.0;eor
       3289;1987020207;    1;   -9.2;  81.0;eor
       3289;1987020214;    1;    1.0;  70.0;eor
       3289;1987020221;    1;   -6.6;  66.0;eor
       3289;1987020307;    1;   -8.4;  84.0;eor
       3289;1987020314;    1;   -2.6;  67.0;eor
       3289;1987020321;    1;   -5.0;  84.0;eor
       3289;1987020407;    1;   -4.2;  92.0;eor
       3289;1987020414;    1;   -1.4;  95.0;eor
       3289;1987020421;    1;   -7.0;  93.0;eor
       3289;1987020507;    1;   -1.4;  99.0;eor
       3289;1987020514;    1;    2.0;  74.0;eor
       3289;1987020521;    1;    2.6;  81.0;eor
       3289;1987020607;    1;    2.8;  75.0;eor
       3289;1987020614;    1;    2.8;  84.0;eor
       3289;1987020621;    1;    3.6;  85.0;eor
       3289;1987020707;    1;    2.4;  94.0;eor
       3289;1987020714;    1;    1.7;  88.0;eor
       3289;1987020721;    1;   -0.8;  78.0;eor
       3289;1987020807;    1;   -1.2;  77.0;eor
       3289;1987020814;    1;    2.0;  84.0;eor
       3289;1987020821;    1;    3.0;  95.0;eor
       3289;1987020907;    1;    3.4;  98.0;eor
       3289;1987020914;    1;    5.2;  91.0;eor
       3289;1987020921;    1;    5.4;  94.0;eor
       3289;1987021007;    1;    4.2;  94.0;eor
       3289;1987021014;    1;    6.4;  88.0;eor
       3289;1987021021;    1;    1.4;  90.0;eor
       3289;1987021107;    1;    0.4;  93.0;eor
       3289;1987021114;    1;    5.8;  75.0;eor
       3289;1987021121;    1;    1.4;  93.0;eor
       3289;1987021207;    1;    0.2;  96.0;eor
       3289;1987021214;    1;    8.4;  66.0;eor
       3289;1987021221;    1;    0.4;  93.0;eor
       3289;1987021307;    1;    0.8; 100.0;eor
       3289;1987021314;    1;    1.2;  98.0;eor
       3289;1987021321;    1;    0.7;  95.0;eor
       3289;1987021407;    1;   -0.2;  96.0;eor
       3289;1987021414;    1;    1.2;  97.0;eor
       3289;1987021421;    1;    0.3;  98.0;eor
       3289;1987021507;    1;   -0.2; 100.0;eor
       3289;1987021514;    1;    0.2;  96.0;eor
       3289;1987021521;    1;   -0.8;  96.0;eor
       3289;1987021607;    1;   -1.2;  96.0;eor
       3289;1987021614;    1;    1.2;  92.0;eor
       3289;1987021621;    1;   -1.6;  96.0;eor
       3289;1987021707;    1;   -2.0;  94.0;eor
       3289;1987021714;    1;   -0.2;  93.0;eor
       3289;1987021721;    1;   -2.2;  94.0;eor
       3289;1987021807;    1;   -2.8;  93.0;eor
       3289;1987021814;    1;   -2.4;  90.0;eor
       3289;1987021821;    1;   -3.6;  97.0;eor
       3289;1987021907;    1;   -3.8;  94.0;eor
       3289;1987021914;    1;   -0.8;  85.0;eor
       3289;1987021921;    1;   -2.4;  94.0;eor
       3289;1987022007;    1;   -1.8;  94.0;eor
       3289;1987022014;    1;   -1.6;  95.0;eor
       3289;1987022021;    1;   -2.2;  94.0;eor
       3289;1987022107;    1;   -2.2;  98.0;eor
       3289;1987022114;    1;   -2.4;  94.0;eor
       3289;1987022121;    1;   -3.2;  95.0;eor
       3289;1987022207;    1;   -2.6;  97.0;eor
       3289;1987022214;    1;   -0.2;  89.0;eor
       3289;1987022221;    1;    0.4;  95.0;eor
       3289;1987022307;    1;   -4.8;  83.0;eor
       3289;1987022314;    1;   -1.0;  67.0;eor
       3289;1987022321;    1;  -14.4;  87.0;eor
       3289;1987022407;    1;  -18.0;  84.0;eor
       3289;1987022414;    1;   -2.2;  61.0;eor
       3289;1987022421;    1;  -12.4;  89.0;eor
       3289;1987022507;    1;  -11.2;  81.0;eor
       3289;1987022514;    1;   -1.5;  57.0;eor
       3289;1987022521;    1;   -7.5;  88.0;eor
       3289;1987022607;    1;   -5.6;  81.0;eor
       3289;1987022614;    1;    2.1;  66.0;eor
       3289;1987022621;    1;   -0.6;  82.0;eor
       3289;1987022707;    1;    1.3;  97.0;eor
       3289;1987022714;    1;    3.0;  95.0;eor
       3289;1987022721;    1;    4.8;  85.0;eor
       3289;1987022807;    1;    3.2;  97.0;eor
       3289;1987022814;    1;    3.8;  97.0;eor
       3289;1987022821;    1;    2.4;  97.0;eor
       3289;1987030107;    1;   -0.2; 100.0;eor
       3289;1987030114;    1;   -1.8;  98.0;eor
       3289;1987030121;    1;   -4.4;  79.0;eor
       3289;1987030207;    1;   -6.0;  94.0;eor
       3289;1987030214;    1;   -4.8;  95.0;eor
       3289;1987030221;    1;   -7.4;  93.0;eor
       3289;1987030307;    1;  -14.4;  87.0;eor
       3289;1987030314;    1;   -7.4;  69.0;eor
       3289;1987030321;    1;  -19.4;  93.0;eor
       3289;1987030407;    1;  -22.4;  93.0;eor
       3289;1987030414;    1;   -6.5;  69.0;eor
       3289;1987030421;    1;  -14.8;  94.0;eor
       3289;1987030507;    1;  -21.2;  87.0;eor
       3289;1987030514;    1;   -7.8;  58.0;eor
       3289;1987030521;    1;  -15.4;  86.0;eor
       3289;1987030607;    1;  -17.8;  93.0;eor
       3289;1987030614;    1;   -5.6;  68.0;eor
       3289;1987030621;    1;  -10.0;  91.0;eor
       3289;1987030707;    1;  -13.6;  81.0;eor
       3289;1987030714;    1;   -5.4;  60.0;eor
       3289;1987030721;    1;  -10.5;  87.0;eor
       3289;1987030807;    1;  -14.8;  87.0;eor
       3289;1987030814;    1;   -4.0;  76.0;eor
       3289;1987030821;    1;   -9.4;  88.0;eor
       3289;1987030907;    1;  -11.6;  95.0;eor
       3289;1987030914;    1;   -3.8;  80.0;eor
       3289;1987030921;    1;  -13.3;  95.0;eor
       3289;1987031007;    1;  -15.1;  90.0;eor
       3289;1987031014;    1;   -4.6;  79.0;eor
       3289;1987031021;    1;  -10.8;  84.0;eor
       3289;1987031107;    1;  -14.6;  94.0;eor
       3289;1987031114;    1;   -1.4;  73.0;eor
       3289;1987031121;    1;  -12.5;  89.0;eor
       3289;1987031207;    1;  -16.6;  93.0;eor
       3289;1987031214;    1;   -2.6;  63.0;eor
       3289;1987031221;    1;  -12.8;  88.0;eor
       3289;1987031307;    1;  -17.2;  93.0;eor
       3289;1987031314;    1;   -0.5;  63.0;eor
       3289;1987031321;    1;  -11.2;  87.0;eor
       3289;1987031407;    1;  -15.2;  86.0;eor
       3289;1987031414;    1;    0.2;  89.0;eor
       3289;1987031421;    1;  -11.6;  83.0;eor
       3289;1987031507;    1;  -11.8;  92.0;eor
       3289;1987031514;    1;    3.2;  49.0;eor
       3289;1987031521;    1;   -1.0;  92.0;eor
       3289;1987031607;    1;   -1.4;  96.0;eor
       3289;1987031614;    1;   -0.4;  93.0;eor
       3289;1987031621;    1;   -2.0;  98.0;eor
       3289;1987031707;    1;   -3.6;  92.0;eor
       3289;1987031714;    1;    0.4;  79.0;eor
       3289;1987031721;    1;    1.0;  83.0;eor
       3289;1987031807;    1;    2.1;  89.0;eor
       3289;1987031814;    1;    4.6;  77.0;eor
       3289;1987031821;    1;    0.4;  93.0;eor
       3289;1987031907;    1;    0.0;  96.0;eor
       3289;1987031914;    1;    3.0;  69.0;eor
       3289;1987031921;    1;    0.4;  76.0;eor
       3289;1987032007;    1;   -1.6; 100.0;eor
       3289;1987032014;    1;    2.8;  54.0;eor
       3289;1987032021;    1;   -0.2;  96.0;eor
       3289;1987032107;    1;   -1.0;  81.0;eor
       3289;1987032114;    1;    3.8;  62.0;eor
       3289;1987032121;    1;   -0.8;  85.0;eor
       3289;1987032207;    1;    2.0;  68.0;eor
       3289;1987032214;    1;    4.2;  68.0;eor
       3289;1987032221;    1;   -1.2;  92.0;eor
       3289;1987032307;    1;    0.4;  93.0;eor
       3289;1987032314;    1;    4.8;  74.0;eor
       3289;1987032321;    1;    4.0;  94.0;eor
       3289;1987032407;    1;    5.0;  91.0;eor
       3289;1987032414;    1;    8.4;  82.0;eor
       3289;1987032421;    1;    6.8;  91.0;eor
       3289;1987032507;    1;    6.4;  93.0;eor
       3289;1987032514;    1;    9.0;  85.0;eor
       3289;1987032521;    1;    7.4;  92.0;eor
       3289;1987032607;    1;    8.5;  91.0;eor
       3289;1987032614;    1;    7.2;  87.0;eor
       3289;1987032621;    1;    3.2;  84.0;eor
       3289;1987032707;    1;    3.2;  84.0;eor
       3289;1987032714;    1;   10.2;  66.0;eor
       3289;1987032721;    1;   11.1;  72.0;eor
       3289;1987032807;    1;    6.4;  86.0;eor
       3289;1987032814;    1;    8.4;  68.0;eor
       3289;1987032821;    1;    4.0;  76.0;eor
       3289;1987032907;    1;    3.6;  82.0;eor
       3289;1987032914;    1;    5.0;  58.0;eor
       3289;1987032921;    1;    2.8;  81.0;eor
       3289;1987033007;    1;   -1.0;  92.0;eor
       3289;1987033014;    1;    3.4;  55.0;eor
       3289;1987033021;    1;   -0.1;  91.0;eor
       3289;1987033107;    1;   -1.4;  96.0;eor
       3289;1987033114;    1;    2.6;  75.0;eor
       3289;1987033121;    1;    2.2;  90.0;eor
       3289;1987040107;    1;    0.6;  91.0;eor
       3289;1987040114;    1;    3.4;  85.0;eor
       3289;1987040121;    1;    2.5;  95.0;eor
       3289;1987040207;    1;    1.8;  93.0;eor
       3289;1987040214;    1;    5.2;  69.0;eor
       3289;1987040221;    1;    3.2;  92.0;eor
       3289;1987040307;    1;    3.0;  87.0;eor
       3289;1987040314;    1;   11.4;  53.0;eor
       3289;1987040321;    1;    4.2;  85.0;eor
       3289;1987040407;    1;    2.1;  85.0;eor
       3289;1987040414;    1;   10.0;  70.0;eor
       3289;1987040421;    1;    5.7;  93.0;eor
       3289;1987040507;    1;    5.0;  94.0;eor
       3289;1987040514;    1;   11.4;  73.0;eor
       3289;1987040521;    1;    5.4;  83.0;eor
       3289;1987040607;    1;    1.4;  93.0;eor
       3289;1987040614;    1;   12.8;  45.0;eor
       3289;1987040621;    1;    8.5;  89.0;eor
       3289;1987040707;    1;    2.4;  97.0;eor
       3289;1987040714;    1;   16.8;  50.0;eor
       3289;1987040721;    1;   12.2;  60.0;eor
       3289;1987040807;    1;    8.2;  85.0;eor
       3289;1987040814;    1;   15.3;  72.0;eor
       3289;1987040821;    1;   10.2;  70.0;eor
       3289;1987040907;    1;    3.8;  91.0;eor
       3289;1987040914;    1;   14.2;  53.0;eor
       3289;1987040921;    1;    9.0;  95.0;eor
       3289;1987041007;    1;    8.0;  97.0;eor
       3289;1987041014;    1;   10.2;  81.0;eor
       3289;1987041021;    1;    7.6;  82.0;eor
       3289;1987041107;    1;    1.8;  95.0;eor
       3289;1987041114;    1;   11.2;  44.0;eor
       3289;1987041121;    1;    8.0;  66.0;eor
       3289;1987041207;    1;    2.7;  94.0;eor
       3289;1987041214;    1;    6.0;  65.0;eor
       3289;1987041221;    1;    3.6;  89.0;eor
       3289;1987041307;    1;   -0.2;  96.0;eor
       3289;1987041314;    1;    8.4;  59.0;eor
       3289;1987041321;    1;    1.7;  92.0;eor
       3289;1987041407;    1;   -0.6;  96.0;eor
       3289;1987041414;    1;    9.4;  53.0;eor
       3289;1987041421;    1;    8.2;  74.0;eor
       3289;1987041507;    1;    5.8;  86.0;eor
       3289;1987041514;    1;   10.2;  61.0;eor
       3289;1987041521;    1;    8.0;  87.0;eor
       3289;1987041607;    1;    6.0;  92.0;eor
       3289;1987041614;    1;    9.8;  81.0;eor
       3289;1987041621;    1;    8.6;  94.0;eor
       3289;1987041707;    1;    4.8;  97.0;eor
       3289;1987041714;    1;   13.4;  50.0;eor
       3289;1987041721;    1;    5.4;  94.0;eor
       3289;1987041807;    1;    4.8;  94.0;eor
       3289;1987041814;    1;   15.8;  45.0;eor
       3289;1987041821;    1;   11.0;  73.0;eor
       3289;1987041907;    1;    5.8;  87.0;eor
       3289;1987041914;    1;   15.0;  69.0;eor
       3289;1987041921;    1;   12.4;  83.0;eor
       3289;1987042007;    1;   10.8;  98.0;eor
       3289;1987042014;    1;   13.2;  59.0;eor
       3289;1987042021;    1;    9.3;  68.0;eor
       3289;1987042107;    1;    4.8;  90.0;eor
       3289;1987042114;    1;    9.2;  78.0;eor
       3289;1987042121;    1;    6.4;  96.0;eor
       3289;1987042207;    1;    4.4;  94.0;eor
       3289;1987042214;    1;    6.4;  84.0;eor
       3289;1987042221;    1;    4.5;  91.0;eor
       3289;1987042307;    1;   -0.4;  96.0;eor
       3289;1987042314;    1;   13.0;  53.0;eor
       3289;1987042321;    1;    6.8;  87.0;eor
       3289;1987042407;    1;    2.0;  95.0;eor
       3289;1987042414;    1;   18.0;  37.0;eor
       3289;1987042421;    1;   14.2;  68.0;eor
       3289;1987042507;    1;    6.0;  93.0;eor
       3289;1987042514;    1;   20.2;  28.0;eor
       3289;1987042521;    1;   14.8;  61.0;eor
       3289;1987042607;    1;    6.7;  89.0;eor
       3289;1987042614;    1;   15.2;  55.0;eor
       3289;1987042621;    1;    8.9;  64.0;eor
       3289;1987042707;    1;    1.6;  93.0;eor
       3289;1987042714;    1;   10.0;  50.0;eor
       3289;1987042721;    1;    8.6;  61.0;eor
       3289;1987042807;    1;    2.0;  84.0;eor
       3289;1987042814;    1;   16.2;  29.0;eor
       3289;1987042821;    1;   10.0;  63.0;eor
       3289;1987042907;    1;    7.0;  59.0;eor
       3289;1987042914;    1;   21.5;  22.0;eor
       3289;1987042921;    1;   15.4;  56.0;eor
       3289;1987043007;    1;   12.6;  56.0;eor
       3289;1987043014;    1;   24.4;  32.0;eor
       3289;1987043021;    1;   15.8;  71.0;eor
       3289;1987050107;    1;    9.6;  95.0;eor
       3289;1987050114;    1;   19.2;  46.0;eor
       3289;1987050121;    1;   12.4;  90.0;eor
       3289;1987050207;    1;   10.2;  91.0;eor
       3289;1987050214;    1;   23.4;  39.0;eor
       3289;1987050221;    1;   12.6;  93.0;eor
       3289;1987050307;    1;    8.8;  90.0;eor
       3289;1987050314;    1;    9.1;  94.0;eor
       3289;1987050321;    1;    4.8;  95.0;eor
       3289;1987050407;    1;    1.4;  97.0;eor
       3289;1987050414;    1;    4.6;  97.0;eor
       3289;1987050421;    1;    7.2;  95.0;eor
       3289;1987050507;    1;    5.6; 100.0;eor
       3289;1987050514;    1;    5.6; 100.0;eor
       3289;1987050521;    1;    5.2;  96.0;eor
       3289;1987050607;    1;    5.8;  94.0;eor
       3289;1987050614;    1;    6.6;  95.0;eor
       3289;1987050621;    1;    6.1;  85.0;eor
       3289;1987050707;    1;    4.4;  94.0;eor
       3289;1987050714;    1;   10.1;  62.0;eor
       3289;1987050721;    1;    7.8;  90.0;eor
       3289;1987050807;    1;    5.4;  93.0;eor
       3289;1987050814;    1;   13.6;  48.0;eor
       3289;1987050821;    1;    9.0;  76.0;eor
       3289;1987050907;    1;    4.8;  97.0;eor
       3289;1987050914;    1;   18.0;  44.0;eor
       3289;1987050921;    1;   14.5;  53.0;eor
       3289;1987051007;    1;   10.8;  60.0;eor
       3289;1987051014;    1;   20.6;  40.0;eor
       3289;1987051021;    1;    7.6;  93.0;eor
       3289;1987051107;    1;    2.4;  97.0;eor
       3289;1987051114;    1;   10.0;  56.0;eor
       3289;1987051121;    1;    8.0;  65.0;eor
       3289;1987051207;    1;    8.8;  62.0;eor
       3289;1987051214;    1;   13.0;  63.0;eor
       3289;1987051221;    1;    7.0;  89.0;eor
       3289;1987051307;    1;    5.6;  89.0;eor
       3289;1987051314;    1;    6.6;  84.0;eor
       3289;1987051321;    1;    5.6;  78.0;eor
       3289;1987051407;    1;    1.6;  96.0;eor
       3289;1987051414;    1;    9.4;  52.0;eor
       3289;1987051421;    1;    8.4;  66.0;eor
       3289;1987051507;    1;    7.2;  92.0;eor
       3289;1987051514;    1;   11.0;  71.0;eor
       3289;1987051521;    1;    8.7;  88.0;eor
       3289;1987051607;    1;    7.0;  95.0;eor
       3289;1987051614;    1;   10.2;  59.0;eor
       3289;1987051621;    1;    3.6;  89.0;eor
       3289;1987051707;    1;    3.2;  91.0;eor
       3289;1987051714;    1;   12.2;  46.0;eor
       3289;1987051721;    1;    7.2;  78.0;eor
       3289;1987051807;    1;    4.4;  94.0;eor
       3289;1987051814;    1;   17.2;  44.0;eor
       3289;1987051821;    1;   10.1;  83.0;eor
       3289;1987051907;    1;    7.4;  97.0;eor
       3289;1987051914;    1;   17.6;  43.0;eor
       3289;1987051921;    1;   12.6;  61.0;eor
       3289;1987052007;    1;    7.8;  95.0;eor
       3289;1987052014;    1;    6.2;  76.0;eor
       3289;1987052021;    1;    5.7;  82.0;eor
       3289;1987052107;    1;    4.4;  97.0;eor
       3289;1987052114;    1;    7.8;  67.0;eor
       3289;1987052121;    1;    5.8;  86.0;eor
       3289;1987052207;    1;    2.2;  97.0;eor
       3289;1987052214;    1;    7.4;  87.0;eor
       3289;1987052221;    1;    6.3;  97.0;eor
       3289;1987052307;    1;    6.8;  99.0;eor
       3289;1987052314;    1;   10.8;  73.0;eor
       3289;1987052321;    1;    7.0;  97.0;eor
       3289;1987052407;    1;    6.6;  97.0;eor
       3289;1987052414;    1;   12.8;  55.0;eor
       3289;1987052421;    1;    8.6;  83.0;eor
       3289;1987052507;    1;    7.4;  95.0;eor
       3289;1987052514;    1;   16.0;  56.0;eor
       3289;1987052521;    1;   11.4;  69.0;eor
       3289;1987052607;    1;    3.8;  97.0;eor
       3289;1987052614;    1;   18.4;  42.0;eor
       3289;1987052621;    1;   12.5;  79.0;eor
       3289;1987052707;    1;    9.0;  90.0;eor
       3289;1987052714;    1;   19.8;  54.0;eor
       3289;1987052721;    1;   13.6;  76.0;eor
       3289;1987052807;    1;   10.4;  98.0;eor
       3289;1987052814;    1;   13.4;  69.0;eor
       3289;1987052821;    1;   11.0;  66.0;eor
       3289;1987052907;    1;    7.6;  92.0;eor
       3289;1987052914;    1;   13.6;  77.0;eor
       3289;1987052921;    1;    8.2;  97.0;eor
       3289;1987053007;    1;    8.4;  90.0;eor
       3289;1987053014;    1;   13.2;  55.0;eor
       3289;1987053021;    1;    9.4;  90.0;eor
       3289;1987053107;    1;   11.2;  98.0;eor
       3289;1987053114;    1;   16.1;  64.0;eor
       3289;1987053121;    1;   13.0;  89.0;eor
       3289;1987060107;    1;   10.8;  98.0;eor
       3289;1987060114;    1;   14.4;  68.0;eor
       3289;1987060121;    1;   11.0;  93.0;eor
       3289;1987060207;    1;   10.4;  98.0;eor
       3289;1987060214;    1;   13.8;  81.0;eor
       3289;1987060221;    1;   11.4;  93.0;eor
       3289;1987060307;    1;   11.2;  93.0;eor
       3289;1987060314;    1;   13.2;  91.0;eor
       3289;1987060321;    1;   14.0;  87.0;eor
       3289;1987060407;    1;   10.2;  91.0;eor
       3289;1987060414;    1;   15.8;  61.0;eor
       3289;1987060421;    1;    8.6;  96.0;eor
       3289;1987060507;    1;   10.6;  98.0;eor
       3289;1987060514;    1;   16.0;  67.0;eor
       3289;1987060521;    1;   12.4;  91.0;eor
       3289;1987060607;    1;   12.0;  90.0;eor
       3289;1987060614;    1;   17.9;  54.0;eor
       3289;1987060621;    1;   15.6;  82.0;eor
       3289;1987060707;    1;   14.6;  83.0;eor
       3289;1987060714;    1;   17.2;  74.0;eor
       3289;1987060721;    1;   15.2;  82.0;eor
       3289;1987060807;    1;   16.4;  75.0;eor
       3289;1987060814;    1;   15.2;  65.0;eor
       3289;1987060821;    1;   10.5;  79.0;eor
       3289;1987060907;    1;   10.2;  81.0;eor
       3289;1987060914;    1;   16.2;  48.0;eor
       3289;1987060921;    1;   11.4;  82.0;eor
       3289;1987061007;    1;    9.6;  93.0;eor
       3289;1987061014;    1;   16.6;  53.0;eor
       3289;1987061021;    1;   13.0;  72.0;eor
       3289;1987061107;    1;   10.8;  88.0;eor
       3289;1987061114;    1;   20.4;  46.0;eor
       3289;1987061121;    1;   13.0;  94.0;eor
       3289;1987061207;    1;   12.4;  93.0;eor
       3289;1987061214;    1;   21.4;  60.0;eor
       3289;1987061221;    1;   12.4;  94.0;eor
       3289;1987061307;    1;   12.6;  97.0;eor
       3289;1987061314;    1;   21.4;  68.0;eor
       3289;1987061321;    1;   14.4;  94.0;eor
       3289;1987061407;    1;   15.6;  88.0;eor
       3289;1987061414;    1;   17.6;  66.0;eor
